CustomerKey,GeographyKey,CustomerAlternateKey,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress
20420,28,AW00020420,Evelyn,S,Mehta,3/08/1956,M,F,evelyn15@adventure-works.com
20421,298,AW00020421,Victoria,C,Alexander,15/01/1986,S,F,victoria65@adventure-works.com
20422,359,AW00020422,Maria,,Brooks,14/02/1986,S,F,maria20@adventure-works.com
20423,19,AW00020423,Alicia,H,Goel,7/10/1963,S,F,alicia15@adventure-works.com
20424,40,AW00020424,Marie,,Romero,12/07/1957,M,F,marie32@adventure-works.com
20425,12,AW00020425,Sabrina,E,Torres,14/11/1963,M,F,sabrina7@adventure-works.com
20426,24,AW00020426,Johnathan,D,Perez,3/04/1958,M,M,johnathan20@adventure-works.com
20427,29,AW00020427,Mario,S,Raje,5/10/1958,S,M,mario12@adventure-works.com
20428,4,AW00020428,Brent,,Ma,1/01/1959,M,M,brent15@adventure-works.com
20429,2,AW00020429,Curtis,D,Gao,23/10/1958,M,M,curtis11@adventure-works.com
20430,22,AW00020430,Maurice,,Ashe,4/08/1959,M,M,maurice23@adventure-works.com
20431,536,AW00020431,Corey,,Raje,7/06/1981,S,M,corey12@adventure-works.com
20432,626,AW00020432,Juan,W,Sanders,19/08/1980,S,M,juan13@adventure-works.com
20433,545,AW00020433,Chloe,R,Taylor,24/12/1980,M,F,chloe42@adventure-works.com
20434,329,AW00020434,Nathan,A,Sharma,11/04/1981,S,M,nathan27@adventure-works.com
20435,335,AW00020435,Natalie,E,Green,25/05/1981,M,F,natalie57@adventure-works.com
20436,352,AW00020436,Anna,,Barnes,23/10/1980,S,F,anna27@adventure-works.com
20437,383,AW00020437,Gabriella,,Howard,10/04/1981,S,F,gabriella9@adventure-works.com
20438,383,AW00020438,Robert,C,Scott,20/06/1981,S,M,robert56@adventure-works.com
20439,329,AW00020439,Chloe,M,Rogers,31/03/1984,M,F,chloe48@adventure-works.com
20440,355,AW00020440,Alexandra,,Hughes,22/05/1984,S,F,alexandra34@adventure-works.com
20441,59,AW00020441,Abigail,,Henderson,16/10/1984,M,F,abigail30@adventure-works.com
20442,301,AW00020442,Jorge,T,Chen,15/07/1978,M,M,jorge3@adventure-works.com
20443,326,AW00020443,Adrian,J,Cox,6/10/1981,S,M,adrian12@adventure-works.com
20444,31,AW00020444,Cara,,Zeng,9/09/1966,S,F,cara18@adventure-works.com
20445,5,AW00020445,Barbara,,Deng,15/10/1966,M,F,barbara32@adventure-works.com
20446,25,AW00020446,Clayton,K,Rai,6/08/1960,M,M,clayton35@adventure-works.com
20447,15,AW00020447,Jodi,,Goel,30/08/1961,S,F,jodi20@adventure-works.com
20448,16,AW00020448,Jésus,E,Blanco,18/02/1967,M,M,jésus14@adventure-works.com
20449,302,AW00020449,Rachel,,Walker,5/10/1981,S,F,rachel26@adventure-works.com
20450,5,AW00020450,Edwin,,Tang,10/08/1962,S,M,edwin26@adventure-works.com
20451,10,AW00020451,Kelli,A,Anand,12/11/1962,S,F,kelli45@adventure-works.com
20452,39,AW00020452,Kelli,J,Xie,6/04/1974,S,F,kelli26@adventure-works.com
20453,16,AW00020453,Bryant,C,Arun,13/09/1969,M,M,bryant7@adventure-works.com
20454,26,AW00020454,Fernando,,Martinez,7/12/1963,S,M,fernando15@adventure-works.com
20455,37,AW00020455,Bruce,C,Blanco,1/12/1969,M,M,bruce36@adventure-works.com
20456,39,AW00020456,Alfredo,,Ramos,10/08/1963,S,M,alfredo18@adventure-works.com
20457,545,AW00020457,Alexandra,,Morris,7/04/1985,M,F,alexandra3@adventure-works.com
20458,302,AW00020458,Erick,S,Subram,13/05/1980,M,M,erick12@adventure-works.com
20459,307,AW00020459,Maria,J,Barnes,5/04/1980,M,F,maria26@adventure-works.com
20460,12,AW00020460,Wesley,,Zeng,19/09/1975,M,M,wesley22@adventure-works.com
20461,361,AW00020461,Mackenzie,,Nelson,19/12/1971,S,F,mackenzie31@adventure-works.com
20462,385,AW00020462,Haley,C,Mitchell,21/02/1972,S,F,haley50@adventure-works.com
20463,314,AW00020463,Jasmine,J,Bryant,23/02/1963,M,F,jasmine57@adventure-works.com
20464,536,AW00020464,Amy,A,Lu,23/07/1962,M,F,amy18@adventure-works.com
20465,310,AW00020465,Isabel,L,Henderson,5/06/1968,M,F,isabel5@adventure-works.com
20466,352,AW00020466,Benjamin,,Jai,1/02/1968,M,M,benjamin34@adventure-works.com
20467,618,AW00020467,Gabrielle,,Bennett,30/11/1961,M,F,gabrielle23@adventure-works.com
20468,66,AW00020468,Olivia,,Richardson,3/12/1961,M,F,olivia35@adventure-works.com
20469,536,AW00020469,Manuel,G,Suri,31/08/1961,M,M,manuel0@adventure-works.com
20470,62,AW00020470,Melissa,W,Gonzales,23/08/1967,S,F,melissa12@adventure-works.com
20471,623,AW00020471,Carlos,,Gonzalez,4/07/1937,M,M,carlos36@adventure-works.com
20472,536,AW00020472,Edward,A,Coleman,17/01/1976,S,M,edward54@adventure-works.com
20473,536,AW00020473,Mason,M,Rivera,1/10/1970,M,M,mason15@adventure-works.com
20474,542,AW00020474,Edward,S,Turner,1/04/1976,M,M,edward16@adventure-works.com
20475,307,AW00020475,Blake,M,Martinez,26/03/1971,M,M,blake17@adventure-works.com
20476,361,AW00020476,Destiny,,Long,6/03/1971,S,F,destiny58@adventure-works.com
20477,361,AW00020477,Brandon,E,Washington,17/08/1970,S,M,brandon10@adventure-works.com
20478,58,AW00020478,Jonathan,,Moore,31/10/1975,M,M,jonathan58@adventure-works.com
20479,66,AW00020479,Andrew,,Jackson,17/05/1975,M,M,andrew21@adventure-works.com
20480,543,AW00020480,Carlos,L,Cox,20/05/1973,S,M,carlos12@adventure-works.com
20481,345,AW00020481,Jordan,L,Edwards,3/03/1973,M,M,jordan55@adventure-works.com
20482,612,AW00020482,Gina,,Diaz,18/04/1973,S,F,gina3@adventure-works.com
20483,64,AW00020483,Austin,,Kumar,7/09/1967,M,M,austin25@adventure-works.com
20484,352,AW00020484,Gabriella,,Morgan,22/08/1947,S,F,gabriella20@adventure-works.com
20485,338,AW00020485,Richard,,Reed,8/01/1959,M,M,richard101@adventure-works.com
20486,385,AW00020486,Jack,,Butler,9/03/1948,M,M,jack14@adventure-works.com
20487,609,AW00020487,Alexander,D,White,1/09/1947,M,M,alexander16@adventure-works.com
20488,623,AW00020488,Cassidy,,Foster,12/09/1947,M,F,cassidy17@adventure-works.com
20489,626,AW00020489,Jacob,F,Davis,4/10/1953,S,M,jacob5@adventure-works.com
20490,339,AW00020490,Kaylee,G,Roberts,29/09/1948,M,F,kaylee25@adventure-works.com
20491,616,AW00020491,Dakota,,Perry,10/07/1948,M,M,dakota6@adventure-works.com
20492,54,AW00020492,Madison,C,Martin,12/08/1948,M,F,madison15@adventure-works.com
20493,545,AW00020493,Matthew,,Jackson,7/02/1954,M,M,matthew17@adventure-works.com
20494,329,AW00020494,Jesse,E,Peterson,8/12/1959,M,M,jesse5@adventure-works.com
20495,302,AW00020495,Wesley,A,Wang,10/03/1949,M,M,wesley1@adventure-works.com
20496,316,AW00020496,Jada,J,Roberts,3/03/1949,M,F,jada17@adventure-works.com
20497,302,AW00020497,Francisco,,Javier Castrejón,1/09/1949,M,F,francisco0@adventure-works.com
20498,57,AW00020498,Miguel,,Phillips,8/11/1949,M,M,miguel41@adventure-works.com
20499,50,AW00020499,Christian,T,Robinson,21/12/1955,S,M,christian33@adventure-works.com
20500,60,AW00020500,Morgan,E,Butler,24/10/1949,M,F,morgan84@adventure-works.com
20501,638,AW00020501,Morgan,,Nelson,16/03/1950,M,F,morgan7@adventure-works.com
20502,315,AW00020502,John,,Harris,24/10/1949,M,M,john51@adventure-works.com
20503,301,AW00020503,Tony,E,Jai,31/08/1950,M,M,tony14@adventure-works.com
20504,334,AW00020504,Rakesh,J,Tangirala,6/03/1951,M,F,rakesh0@adventure-works.com
20505,385,AW00020505,Alexa,,Cox,7/11/1950,M,F,alexa8@adventure-works.com
20506,634,AW00020506,Paige,,Bradley,13/10/1950,M,F,paige1@adventure-works.com
20507,642,AW00020507,Joshua,A,Anderson,11/08/1961,M,M,joshua11@adventure-works.com
20508,66,AW00020508,Logan,,Robinson,6/04/1951,S,M,logan70@adventure-works.com
20509,329,AW00020509,Alexandria,,Murphy,19/10/1950,M,F,alexandria37@adventure-works.com
20510,543,AW00020510,Caitlin,,Cox,7/05/1952,M,F,caitlin8@adventure-works.com
20511,347,AW00020511,Matthew,L,Taylor,17/04/1952,M,M,matthew14@adventure-works.com
20512,339,AW00020512,Sydney,,Parker,5/09/1952,M,F,sydney50@adventure-works.com
20513,607,AW00020513,Joseph,T,Smith,2/08/1952,S,M,joseph6@adventure-works.com
20514,644,AW00020514,Hannah,,Griffin,31/10/1952,M,F,hannah42@adventure-works.com
20515,369,AW00020515,Jenna,W,Edwards,23/09/1952,S,F,jenna1@adventure-works.com
20516,383,AW00020516,Gabriel,,Russell,29/01/1953,M,M,gabriel17@adventure-works.com
20517,54,AW00020517,Amber,B,Edwards,9/06/1953,M,F,amber1@adventure-works.com
20518,307,AW00020518,Desiree,,Sanz,20/10/1958,M,F,desiree16@adventure-works.com
20519,49,AW00020519,Trevor,B,Diaz,19/08/1953,M,M,trevor21@adventure-works.com
20520,611,AW00020520,Cassandra,S,Srini,9/12/1953,S,F,cassandra9@adventure-works.com
20521,611,AW00020521,Gina,R,Carlson,11/01/1954,M,F,gina18@adventure-works.com
20522,322,AW00020522,Kevin,,Parker,7/06/1954,M,M,kevin36@adventure-works.com
20523,331,AW00020523,Emma,,Howard,8/11/1953,M,F,emma38@adventure-works.com
20524,539,AW00020524,Angelica,J,Jenkins,1/04/1960,S,F,angelica6@adventure-works.com
20525,298,AW00020525,James,,Kumar,18/08/1960,M,M,james44@adventure-works.com
20526,335,AW00020526,Brittany,,Alexander,23/05/1960,S,F,brittany17@adventure-works.com
20527,345,AW00020527,Sydney,A,Harris,15/09/1954,M,F,sydney76@adventure-works.com
20528,53,AW00020528,Mason,T,Adams,3/04/1956,M,M,mason35@adventure-works.com
20529,609,AW00020529,Destiny,M,Jackson,26/05/1956,S,F,destiny11@adventure-works.com
20530,552,AW00020530,Mariah,M,Jenkins,1/10/1955,M,F,mariah11@adventure-works.com
20531,302,AW00020531,James,M,Young,22/09/1955,M,M,james67@adventure-works.com
20532,312,AW00020532,Joan,D,Watson,19/04/1961,M,F,joan10@adventure-works.com
20533,315,AW00020533,Luis,,Perry,6/03/1956,M,M,luis6@adventure-works.com
20534,325,AW00020534,Dalton,W,Lopez,6/09/1966,M,M,dalton27@adventure-works.com
20535,331,AW00020535,Riley,T,Torres,5/02/1972,M,F,riley23@adventure-works.com
20536,361,AW00020536,Taylor,M,Gray,10/08/1955,S,F,taylor18@adventure-works.com
20537,372,AW00020537,Thomas,,Evans,12/11/1955,S,M,thomas37@adventure-works.com
20538,642,AW00020538,Hailey,R,Bennett,12/08/1962,M,F,hailey22@adventure-works.com
20539,648,AW00020539,Luis,,Baker,20/03/1957,M,M,luis40@adventure-works.com
20540,299,AW00020540,Jasmine,,Flores,18/12/1956,M,F,jasmine51@adventure-works.com
20541,315,AW00020541,Allison,M,Hernandez,1/03/1957,M,F,allison41@adventure-works.com
20542,336,AW00020542,Hailey,W,Green,4/11/1956,M,F,hailey54@adventure-works.com
20543,383,AW00020543,Seth,,Miller,12/02/1962,M,M,seth6@adventure-works.com
20544,627,AW00020544,Dalton,,Hall,25/04/1958,M,M,dalton23@adventure-works.com
20545,623,AW00020545,Vanessa,,Butler,18/02/1958,S,F,vanessa15@adventure-works.com
20546,43,AW00020546,Ruth,,Fernandez,25/04/1958,M,F,ruth20@adventure-works.com
20547,56,AW00020547,Ethan,,Chen,7/03/1959,M,M,ethan22@adventure-works.com
20548,152,AW00020548,Phillip,S,Rodriguez,2/05/1963,M,M,phillip21@adventure-works.com
20549,147,AW00020549,Jennifer,D,Morris,6/11/1962,M,F,jennifer54@adventure-works.com
20550,235,AW00020550,Mohamed,,Pal,13/12/1979,M,F,mohamed1@adventure-works.com
20551,245,AW00020551,Daisy,L,Blanco,5/11/1962,M,F,daisy10@adventure-works.com
20552,259,AW00020552,Heather,E,Liang,17/02/1968,M,F,heather16@adventure-works.com
20553,216,AW00020553,Damien,,Xie,24/05/1962,M,M,damien20@adventure-works.com
20554,165,AW00020554,Donna,S,Tang,11/09/1961,M,F,donna4@adventure-works.com
20555,118,AW00020555,Kelvin,V,Raje,12/03/1962,M,M,kelvin10@adventure-works.com
20556,158,AW00020556,Glenn,D,Sun,29/11/1967,M,M,glenn14@adventure-works.com
20557,231,AW00020557,Lindsay,H,Lal,12/02/1962,M,F,lindsay8@adventure-works.com
20558,271,AW00020558,Brianna,L,Stewart,1/12/1961,M,F,brianna24@adventure-works.com
20559,190,AW00020559,Isabella,H,Diaz,18/04/1961,M,F,isabella32@adventure-works.com
20560,127,AW00020560,Mindy,,Raji,1/12/1977,M,F,mindy26@adventure-works.com
20561,233,AW00020561,Willie,,Liu,19/11/1960,S,M,willie4@adventure-works.com
20562,237,AW00020562,Jim,,Rodman,9/09/1966,M,F,jim4@adventure-works.com
20563,173,AW00020563,Kendra,,Blanco,22/02/1950,M,F,kendra15@adventure-works.com
20564,235,AW00020564,Jessie,,Gao,27/04/1950,S,M,jessie19@adventure-works.com
20565,244,AW00020565,Tasha,,Yuan,8/11/1949,M,F,tasha7@adventure-works.com
20566,232,AW00020566,George,L,Mehta,11/08/1950,M,M,george20@adventure-works.com
20567,259,AW00020567,Nicolas,P,Anand,8/02/1962,M,M,nicolas20@adventure-works.com
20568,196,AW00020568,Dustin,,Raji,16/12/1951,M,M,dustin21@adventure-works.com
20569,237,AW00020569,Patricia,,Patel,15/11/1957,M,F,patricia8@adventure-works.com
20570,254,AW00020570,George,L,Martinez,7/08/1957,M,M,george24@adventure-works.com
20571,279,AW00020571,Allison,D,Gray,10/04/1952,S,F,allison4@adventure-works.com
20572,171,AW00020572,Caroline,,Diaz,21/01/1959,M,F,caroline23@adventure-works.com
20573,209,AW00020573,Megan,K,Ward,17/05/1975,M,F,megan40@adventure-works.com
20574,150,AW00020574,Brett,A,Patel,13/05/1960,M,M,brett2@adventure-works.com
20575,256,AW00020575,Stacey,,Cai,12/09/1959,M,F,stacey22@adventure-works.com
20576,256,AW00020576,Johnathan,,Kapoor,24/12/1959,S,M,johnathan2@adventure-works.com
20577,259,AW00020577,Sheila,,Romero,26/05/1960,M,F,sheila9@adventure-works.com
20578,192,AW00020578,Martin,N,Kapoor,29/08/1958,M,M,martin7@adventure-works.com
20579,224,AW00020579,Alexandra,C,King,29/08/1964,M,F,alexandra60@adventure-works.com
20580,201,AW00020580,Ernest,L,Huang,12/03/1963,S,M,ernest5@adventure-works.com
20581,218,AW00020581,Ruth,E,Sanchez,15/05/1958,M,F,ruth24@adventure-works.com
20582,209,AW00020582,Desiree,J,Bradley,6/05/1958,S,F,desiree12@adventure-works.com
20583,132,AW00020583,Kristen,L,Wang,12/09/1973,M,F,kristen1@adventure-works.com
20584,176,AW00020584,Molly,,Schmidt,23/10/1956,S,F,molly10@adventure-works.com
20585,261,AW00020585,Emily,,Lee,15/05/1962,M,F,emily22@adventure-works.com
20586,206,AW00020586,Clayton,,Zhao,13/10/1961,M,M,clayton9@adventure-works.com
20587,219,AW00020587,Shannon,L,Johnston,25/04/1956,M,M,shannon27@adventure-works.com
20588,262,AW00020588,Nancy,M,Raman,22/09/1955,M,F,nancy15@adventure-works.com
20589,189,AW00020589,Mackenzie,M,Rogers,27/05/1955,M,F,mackenzie18@adventure-works.com
20590,131,AW00020590,Todd,,Zhang,16/09/1954,M,M,todd2@adventure-works.com
20591,150,AW00020591,Kara,,Tang,13/09/1954,M,F,kara4@adventure-works.com
20592,257,AW00020592,Jorge,J,Liu,21/03/1955,M,M,jorge5@adventure-works.com
20593,211,AW00020593,Joel,M,Jordan,22/04/1954,M,M,joel0@adventure-works.com
20594,205,AW00020594,Arthur,,Torres,20/09/1953,M,M,arthur36@adventure-works.com
20595,222,AW00020595,Karla,R,Andersen,30/10/1953,S,F,karla14@adventure-works.com
20596,266,AW00020596,Janet,B,Ramos,14/02/1954,M,F,janet23@adventure-works.com
20597,182,AW00020597,Carly,,Beck,24/04/1953,M,F,carly18@adventure-works.com
20598,155,AW00020598,Jackson,A,Powell,17/11/1952,M,M,jackson11@adventure-works.com
20599,241,AW00020599,Kyle,,Wang,9/12/1952,M,M,kyle20@adventure-works.com
20600,9,AW00020600,Dennis,J,Hu,24/01/1986,S,M,dennis22@adventure-works.com
20601,7,AW00020601,Carrie,R,Munoz,6/10/1981,M,F,carrie7@adventure-works.com
20602,15,AW00020602,Casey,,Moreno,24/02/1982,S,M,casey30@adventure-works.com
20603,31,AW00020603,Henry,L,Sullivan,2/07/1981,S,M,henry14@adventure-works.com
20604,31,AW00020604,Harold,J,Martinez,11/10/1979,S,M,harold15@adventure-works.com
20605,32,AW00020605,Kevin,F,Yang,30/01/1986,S,M,kevin30@adventure-works.com
20606,40,AW00020606,Jocelyn,,Coleman,23/01/1980,M,F,jocelyn6@adventure-works.com
20607,18,AW00020607,Donna,A,Raje,17/04/1980,S,F,donna12@adventure-works.com
20608,39,AW00020608,Cara,,Hu,18/05/1979,S,F,cara16@adventure-works.com
20609,13,AW00020609,Fernando,M,Bryant,3/10/1978,M,M,fernando59@adventure-works.com
20610,8,AW00020610,Jessie,,Zhou,6/03/1984,M,M,jessie13@adventure-works.com
20611,16,AW00020611,Carla,A,Sullivan,18/04/1979,M,F,carla15@adventure-works.com
20612,37,AW00020612,Colin,J,Yang,29/10/1978,M,M,colin5@adventure-works.com
20613,27,AW00020613,Lindsay,L,Raje,13/04/1979,M,F,lindsay14@adventure-works.com
20614,10,AW00020614,Gregory,,Shan,2/01/1979,S,M,gregory13@adventure-works.com
20615,8,AW00020615,Laura,,Wu,20/04/1979,S,F,laura13@adventure-works.com
20616,9,AW00020616,Kristi,,Serrano,12/08/1978,S,F,kristi12@adventure-works.com
20617,33,AW00020617,Chloe,L,Johnson,25/05/1983,S,F,chloe35@adventure-works.com
20618,22,AW00020618,Marie,V,Rubio,11/01/1977,S,F,marie45@adventure-works.com
20619,37,AW00020619,Maurice,C,Raji,7/11/1976,S,M,maurice22@adventure-works.com
20620,19,AW00020620,Victoria,J,Cook,3/08/1976,S,F,victoria29@adventure-works.com
20621,14,AW00020621,Meredith,M,Alonso,5/08/1977,M,F,meredith31@adventure-works.com
20622,20,AW00020622,Jerome,L,Suarez,31/12/1977,M,M,jerome18@adventure-works.com
20623,16,AW00020623,Ruth,,Garcia,29/11/1977,M,F,ruth19@adventure-works.com
20624,23,AW00020624,Deborah,,Shan,12/10/1976,S,F,deborah15@adventure-works.com
20625,15,AW00020625,Rafael,J,Yuan,9/05/1982,M,M,rafael30@adventure-works.com
20626,18,AW00020626,Jarrod,,Sara,10/02/1982,M,M,jarrod10@adventure-works.com
20627,38,AW00020627,Theresa,,Navarro,30/09/1975,M,F,theresa7@adventure-works.com
20628,12,AW00020628,Rodney,J,Gutierrez,21/11/1981,S,M,rodney7@adventure-works.com
20629,11,AW00020629,Bonnie,,Raje,30/08/1975,M,F,bonnie20@adventure-works.com
20630,3,AW00020630,Diane,M,Alonso,12/09/1975,M,F,diane13@adventure-works.com
20631,26,AW00020631,Gerald,E,Dominguez,14/04/1976,S,M,gerald21@adventure-works.com
20632,69,AW00020632,Marcus,R,Stewart,2/08/1975,S,M,marcus96@adventure-works.com
20633,623,AW00020633,Luke,A,Collins,7/08/1969,M,M,luke34@adventure-works.com
20634,637,AW00020634,Stephanie,V,Bryant,4/02/1970,M,F,stephanie45@adventure-works.com
20635,644,AW00020635,Nathan,J,Young,6/11/1969,M,M,nathan47@adventure-works.com
20636,345,AW00020636,Olivia,G,Patterson,1/05/1975,M,F,olivia56@adventure-works.com
20637,314,AW00020637,John,,Brown,8/12/1961,M,M,john42@adventure-works.com
20638,315,AW00020638,Thomas,C,Collins,8/02/1962,S,M,thomas39@adventure-works.com
20639,553,AW00020639,Emily,A,Ross,17/12/1961,M,F,emily29@adventure-works.com
20640,316,AW00020640,Noah,S,Turner,29/11/1961,M,M,noah32@adventure-works.com
20641,337,AW00020641,Isabella,P,Robinson,19/02/1967,S,F,isabella74@adventure-works.com
20642,536,AW00020642,Patricia,,Prasad,1/11/1967,S,F,patricia13@adventure-works.com
20643,329,AW00020643,Abigail,,Patterson,15/07/1939,M,F,abigail65@adventure-works.com
20644,343,AW00020644,Patrick,,Brooks,17/08/1939,S,M,patrick7@adventure-works.com
20645,642,AW00020645,Xavier,,Stewart,4/03/1983,M,M,xavier84@adventure-works.com
20646,553,AW00020646,Ryan,E,Chen,21/11/1977,M,M,ryan29@adventure-works.com
20647,311,AW00020647,Jared,,Bailey,14/07/1977,M,M,jared17@adventure-works.com
20648,331,AW00020648,Jordan,E,Mitchell,1/06/1978,M,M,jordan65@adventure-works.com
20649,361,AW00020649,Natalie,,Ramirez,11/12/1977,S,F,natalie19@adventure-works.com
20650,310,AW00020650,Bryan,J,Gray,20/01/1981,M,M,bryan8@adventure-works.com
20651,71,AW00020651,Timothy,J,Cooper,20/02/1976,M,M,timothy10@adventure-works.com
20652,637,AW00020652,Amanda,,Scott,6/07/1975,M,F,amanda56@adventure-works.com
20653,358,AW00020653,Jessica,,White,1/09/1975,M,F,jessica60@adventure-works.com
20654,347,AW00020654,Taylor,,Murphy,3/05/1981,M,F,taylor8@adventure-works.com
20655,545,AW00020655,Edward,L,Butler,5/08/1975,M,M,edward63@adventure-works.com
20656,66,AW00020656,Marcus,L,Perry,19/10/1975,M,M,marcus57@adventure-works.com
20657,345,AW00020657,Blake,A,Russell,23/12/1974,S,M,blake67@adventure-works.com
20658,311,AW00020658,Kaylee,E,Campbell,11/08/1976,M,F,kaylee28@adventure-works.com
20659,329,AW00020659,Xavier,J,Baker,3/09/1976,M,M,xavier30@adventure-works.com
20660,633,AW00020660,Christina,,Cox,18/04/1975,M,F,christina8@adventure-works.com
20661,301,AW00020661,Taylor,E,Diaz,6/04/1975,M,F,taylor46@adventure-works.com
20662,545,AW00020662,Taylor,J,Perry,13/06/1974,M,F,taylor33@adventure-works.com
20663,316,AW00020663,Kaitlyn,A,Stewart,3/09/1979,S,F,kaitlyn47@adventure-works.com
20664,611,AW00020664,Isaiah,,Watson,20/11/1973,M,M,isaiah0@adventure-works.com
20665,59,AW00020665,James,C,Evans,18/02/1974,S,M,james50@adventure-works.com
20666,299,AW00020666,Lacey,,Rai,6/04/1974,S,F,lacey7@adventure-works.com
20667,611,AW00020667,Jodi,C,Pal,26/06/1974,S,F,jodi12@adventure-works.com
20668,311,AW00020668,Eric,,Rothenberg,6/04/1974,S,F,eric9@adventure-works.com
20669,65,AW00020669,Rachel,C,Ross,1/10/1983,S,F,rachel51@adventure-works.com
20670,69,AW00020670,Julia,A,Cox,9/09/1975,M,F,julia55@adventure-works.com
20671,299,AW00020671,Ronald,,Sanchez,9/02/1981,M,M,ronald23@adventure-works.com
20672,311,AW00020672,Fernando,,Ross,3/03/1981,S,M,fernando48@adventure-works.com
20673,347,AW00020673,Dylan,A,Washington,19/10/1981,M,M,dylan12@adventure-works.com
20674,609,AW00020674,Samuel,T,Butler,22/02/1978,S,M,samuel13@adventure-works.com
20675,542,AW00020675,Natalie,M,Martin,29/10/1978,S,F,natalie82@adventure-works.com
20676,300,AW00020676,Carlos,C,Parker,20/03/1972,M,M,carlos25@adventure-works.com
20677,326,AW00020677,Trinity,,Bailey,9/08/1977,S,F,trinity14@adventure-works.com
20678,301,AW00020678,Martha,,Lin,20/09/1982,S,F,martha7@adventure-works.com
20679,43,AW00020679,Dakota,D,Jenkins,11/11/1971,M,M,dakota5@adventure-works.com
20680,60,AW00020680,Ashley,,Anderson,15/07/1977,S,F,ashley10@adventure-works.com
20681,302,AW00020681,Walter,L,Moreno,26/10/1974,S,M,walter19@adventure-works.com
20682,326,AW00020682,John,F,Davis,15/04/1975,M,M,john44@adventure-works.com
20683,329,AW00020683,Amanda,A,Mitchell,18/02/1975,M,F,amanda54@adventure-works.com
20684,331,AW00020684,Olivia,A,Lee,28/07/1974,M,F,olivia21@adventure-works.com
